"id","專案區位","專案代碼","專案名稱","系統樹木","專案樹木","樹種編號","樹種名稱","X坐標","Y坐標","狀況","註記","樹木備註","樹高（公尺）","胸徑（公分）","調查備註","調查時間","碳儲存量","推估年碳吸存量"
"2609","臺中港","61","台中港植栽第一區","2746","959","0054","木賊葉木麻黃","120.536971","24.283724","正常","無","上移20公分","12.5","25.5","無","2025-04-16 00:00:00","571.04","27.22"
"2610","臺中港","61","台中港植栽第一區","2747","960","0054","木賊葉木麻黃","120.53698","24.283741","正常","無",,"10.7","25","無","2025-04-16 00:00:00","469.83","22.79"
"2611","臺中港","61","台中港植栽第一區","2748","961","0054","木賊葉木麻黃","120.536994","24.283778","正常","無",,"11.3","26.5","無","2025-04-16 00:00:00","557.5","25.69"
"2612","臺中港","61","台中港植栽第一區","2749","962","0054","木賊葉木麻黃","120.537003","24.283802","正常","無",,"12","31.6","無","2025-04-16 00:00:00","841.85","33.18"
"2613","臺中港","61","台中港植栽第一區","2750","963","0054","木賊葉木麻黃","120.537015","24.283826","正常","無",,"11.1","32.6","無","2025-04-16 00:00:00","828.77","31.78"
"2614","臺中港","61","台中港植栽第一區","2751","964","0054","木賊葉木麻黃","120.537029","24.283863","正常","無",,"12.6","28.3","無","2025-04-16 00:00:00","708.96","30.81"
"2615","臺中港","61","台中港植栽第一區","2752","965","0054","木賊葉木麻黃","120.537036","24.283876","正常","無",,"12.4","27.9","無","2025-04-16 00:00:00","678.12","29.85"
"2616","臺中港","61","台中港植栽第一區","2753","966","0054","木賊葉木麻黃","120.537029","24.283882","正常","無",,"8.6","15","無","2025-04-16 00:00:00","135.94","10.39"
"2617","臺中港","61","台中港植栽第一區","2754","967","0054","木賊葉木麻黃","120.537042","24.283886","正常","無",,"9.3","16.8","無","2025-04-16 00:00:00","184.41","12.74"
"2618","臺中港","61","台中港植栽第一區","2755","968","0054","木賊葉木麻黃","120.537057","24.283917","正常","無",,"12.5","20.3","無","2025-04-16 00:00:00","361.89","21.13"
"2619","臺中港","61","台中港植栽第一區","2756","969","0054","木賊葉木麻黃","120.53706","24.283932","正常","無",,"9.8","28.6","無","2025-04-16 00:00:00","563.16","24.25"
"2620","臺中港","61","台中港植栽第一區","2757","970","0054","木賊葉木麻黃","120.537069","24.283951","正常","無",,"9","30.3","無","2025-04-16 00:00:00","580.5","23.75"
"2621","臺中港","61","台中港植栽第一區","2758","971","0160","苦楝","120.537469","24.284861","正常","無","下移10公分","2.6","5","無","2025-04-16 00:00:00","3.68","0.76"
"2622","臺中港","61","台中港植栽第一區","2759","972","0160","苦楝","120.537484","24.284894","正常","無","下移100公分","3.6","8.4","無","2025-04-16 00:00:00","14.39","1.85"
"2623","臺中港","61","台中港植栽第一區","2760","973","0160","苦楝","120.537494","24.284923","正常","無","下移50公分","3.4","10.6","無","2025-04-16 00:00:00","21.64","2.26"
"2624","臺中港","61","台中港植栽第一區","2761","974","0160","苦楝","120.5375","24.284943","正常","無",,"3","7.7","無","2025-04-16 00:00:00","10.08","1.4"
"2625","臺中港","61","台中港植栽第一區","2762","975","0160","苦楝","120.537515","24.284969","正常","無","下移100公分","3.5","12.8","無","2025-04-16 00:00:00","32.48","2.87"
"2626","臺中港","61","台中港植栽第一區","2763","976","0160","苦楝","120.537526","24.284996","正常","無","下移120公分","3.9","14.7","無","2025-04-16 00:00:00","47.74","3.72"
"2627","臺中港","61","台中港植栽第一區","2764","977","0160","苦楝","120.537535","24.285027","正常","無","下移110公分","3.8","16.3","無","2025-04-16 00:00:00","57.19","4.06"
"2628","臺中港","61","台中港植栽第一區","2765","978","0160","苦楝","120.537547","24.285045","正常","無",,"4","10.8","無","2025-04-16 00:00:00","26.43","2.71"
"2629","臺中港","61","台中港植栽第一區","2766","979","0160","苦楝","120.537555","24.285064","正常","無",,"4.3","9.9","無","2025-04-16 00:00:00","23.87","2.65"
"2630","臺中港","61","台中港植栽第一區","2767","980","0160","苦楝","120.537566","24.28509","正常","無",,"4","9.9","無","2025-04-16 00:00:00","22.21","2.46"
"2631","臺中港","61","台中港植栽第一區","2768","981","0160","苦楝","120.537575","24.285113","正常","無","下移110公分","3","13","無","2025-04-16 00:00:00","28.72","2.5"
"2632","臺中港","61","台中港植栽第一區","2769","982","0160","苦楝","120.537588","24.285142","正常","無","下移60公分","3.3","10.5","無","2025-04-16 00:00:00","20.61","2.17"
"2633","臺中港","61","台中港植栽第一區","2770","983","0160","苦楝","120.537599","24.285168","正常","無","下移100公分","3","13.9","無","2025-04-16 00:00:00","32.83","2.69"
"2634","臺中港","61","台中港植栽第一區","2771","984","0160","苦楝","120.537613","24.285203","正常","無",,"3.9","9.3","無","2025-04-16 00:00:00","19.11","2.24"
"2635","臺中港","61","台中港植栽第一區","2772","985","0160","苦楝","120.537628","24.285233","正常","無",,"4.5","13.4","無","2025-04-16 00:00:00","45.77","3.87"
"2636","臺中港","61","台中港植栽第一區","2773","986","0160","苦楝","120.537641","24.285269","正常","無","下移60公分","4.3","12.2","無","2025-04-16 00:00:00","36.26","3.33"
"2637","臺中港","61","台中港植栽第一區","2774","987","0160","苦楝","120.537659","24.285308","枯立木","無",,"4.3","10","無","2025-04-16 00:00:00","24.36","2.68"
"2638","臺中港","61","台中港植栽第一區","2775","988","0160","苦楝","120.537676","24.285349","正常","無",,"4.1","8.6","無","2025-04-16 00:00:00","17.18","2.16"
"2639","臺中港","61","台中港植栽第一區","2776","989","0160","苦楝","120.537691","24.285383","正常","無","下移30公分","3.8","12.8","無","2025-04-16 00:00:00","35.27","3.11"
"2640","臺中港","61","台中港植栽第一區","2777","990","0160","苦楝","120.537701","24.285411","正常","無",,"4.3","11","無","2025-04-16 00:00:00","29.47","2.98"
"2641","臺中港","61","台中港植栽第一區","2778","991","0160","苦楝","120.537719","24.285453","正常","無",,"4.5","15.2","無","2025-04-16 00:00:00","58.9","4.44"
"2642","臺中港","61","台中港植栽第一區","2779","992","0160","苦楝","120.537734","24.285486","正常","無",,"3.6","8.1","無","2025-04-16 00:00:00","13.38","1.78"
"2643","臺中港","61","台中港植栽第一區","2780","993","0160","苦楝","120.537763","24.285552","正常","無","下移60公分","4.3","16.4","無","2025-04-16 00:00:00","65.51","4.63"
"2644","臺中港","61","台中港植栽第一區","2781","994","0160","苦楝","120.537776","24.285584","正常","無",,"4.3","13.2","無","2025-04-16 00:00:00","42.44","3.64"
"2645","臺中港","61","台中港植栽第一區","2782","995","0160","苦楝","120.537786","24.285606","正常","無",,"4.3","12","無","2025-04-16 00:00:00","35.08","3.27"
"2646","臺中港","61","台中港植栽第一區","2783","996","0160","苦楝","120.537794","24.28563","正常","無",,"4.3","13","無","2025-04-16 00:00:00","41.17","3.57"
"2647","臺中港","61","台中港植栽第一區","2784","997","0160","苦楝","120.537811","24.285666","正常","無",,"3.2","9","無","2025-04-16 00:00:00","14.68","1.78"
"2648","臺中港","61","台中港植栽第一區","2785","998","0160","苦楝","120.537807","24.285659","正常","無",,"2.9","7.2","無","2025-04-16 00:00:00","8.52","1.26"
"2649","臺中港","61","台中港植栽第一區","2786","999","0160","苦楝","120.537819","24.285683","正常","無",,"4.5","12.2","無","2025-04-16 00:00:00","37.94","3.49"
"2650","臺中港","61","台中港植栽第一區","2787","1000","0160","苦楝","120.537833","24.285718","正常","無",,"3.2","7.8","無","2025-04-16 00:00:00","11.03","1.52"
"2651","臺中港","61","台中港植栽第一區","2788","1001","0160","苦楝","120.537849","24.285755","正常","無",,"2.7","7.3","無","2025-04-16 00:00:00","8.15","1.19"
"2652","臺中港","61","台中港植栽第一區","2789","1002","0160","苦楝","120.537863","24.285789","正常","無",,"2.8","7.6","無","2025-04-16 00:00:00","9.16","1.29"
"2653","臺中港","61","台中港植栽第一區","2790","1003","0160","苦楝","120.537874","24.285817","正常","無",,"4.3","7.7","無","2025-04-16 00:00:00","14.44","2.01"
"2654","臺中港","61","台中港植栽第一區","2791","1004","0160","苦楝","120.537887","24.285841","正常","無",,"4.2","12","無","2025-04-16 00:00:00","34.26","3.2"
"2655","臺中港","61","台中港植栽第一區","2792","1005","0160","苦楝","120.5379","24.285872","正常","無",,"4.1","8.4","無","2025-04-16 00:00:00","16.39","2.11"
"2656","臺中港","61","台中港植栽第一區","2793","1006","0160","苦楝","120.537893","24.285876","正常","無",,"3.2","8.1","無","2025-04-16 00:00:00","11.89","1.58"
"2657","臺中港","61","台中港植栽第一區","2794","1007","0160","苦楝","120.537914","24.285907","正常","無",,"3.7","8.8","無","2025-04-16 00:00:00","16.23","2"
"2658","臺中港","61","台中港植栽第一區","2795","1008","0160","苦楝","120.537928","24.285942","正常","無",,"4.7","14.3","無","2025-04-16 00:00:00","54.44","4.35"
"2659","臺中港","61","台中港植栽第一區","2796","1009","0160","苦楝","120.537945","24.285975","正常","無","下移60公分","4.6","21.2","無","2025-04-16 00:00:00","117.11","6.58"
"2660","臺中港","61","台中港植栽第一區","2797","1010","0160","苦楝","120.537958","24.286009","正常","無",,"4.6","11.1","無","2025-04-16 00:00:00","32.11","3.21"
"2661","臺中港","61","台中港植栽第一區","2798","1011","0160","苦楝","120.537973","24.286045","正常","無","下移100公分","4.3","22.8","無","2025-04-16 00:00:00","126.63","6.66"
"2662","臺中港","61","台中港植栽第一區","2799","1012","0160","苦楝","120.537982","24.286068","正常","無","下移30公分","4.5","15.5","無","2025-04-16 00:00:00","61.24","4.55"
"2663","臺中港","61","台中港植栽第一區","2800","1013","0160","苦楝","120.537995","24.2861","正常","無",,"5.7","12.2","無","2025-04-16 00:00:00","48.06","4.42"
"2664","臺中港","61","台中港植栽第一區","2801","1014","0160","苦楝","120.538012","24.286133","正常","無",,"4.5","13.1","無","2025-04-16 00:00:00","43.75","3.77"
"2665","臺中港","61","台中港植栽第一區","2802","1015","0054","木賊葉木麻黃","120.538001","24.286137","正常","無",,"4.4","10","無","2025-04-16 00:00:00","30.91","3.4"
"2666","臺中港","61","台中港植栽第一區","2803","1016","0160","苦楝","120.538022","24.286162","正常","無",,"4.6","10.1","無","2025-04-16 00:00:00","26.58","2.9"
"2667","臺中港","61","台中港植栽第一區","2804","1017","0160","苦楝","120.538038","24.286198","正常","無","下移50公分","4.5","20.5","無","2025-04-16 00:00:00","107.13","6.2"
"2668","臺中港","61","台中港植栽第一區","2805","1018","0160","苦楝","120.538055","24.286241","正常","無",,"4","10.5","無","2025-04-16 00:00:00","24.98","2.63"
"2669","臺中港","61","台中港植栽第一區","2806","1019","0160","苦楝","120.538066","24.286266","正常","無","下移50公分","3.6","13.7","無","2025-04-16 00:00:00","38.28","3.17"
"2670","臺中港","61","台中港植栽第一區","2807","1020","0160","苦楝","120.538076","24.286291","正常","無",,"3.6","10.5","無","2025-04-16 00:00:00","22.48","2.37"
"2671","臺中港","61","台中港植栽第一區","2808","1021","0160","苦楝","120.538089","24.286319","正常","無","下移70公分","3","8.4","無","2025-04-16 00:00:00","11.99","1.54"
"2672","臺中港","61","台中港植栽第一區","2809","1022","0160","苦楝","120.538104","24.286355","正常","無","下移120公分","3.2","11.9","無","2025-04-16 00:00:00","25.67","2.41"
"2673","臺中港","61","台中港植栽第一區","2810","1023","0160","苦楝","120.538119","24.286388","正常","無","下移100公分","2.2","7","無","2025-04-16 00:00:00","6.11","0.92"
"2674","臺中港","61","台中港植栽第一區","2811","1024","0160","苦楝","120.538131","24.286422","正常","無","下移100公分","2.9","10.7","無","2025-04-16 00:00:00","18.81","1.94"
"2675","臺中港","61","台中港植栽第一區","2812","1025","0160","苦楝","120.538146","24.28645","正常","無",,"2.5","6","無","2025-04-16 00:00:00","5.1","0.89"
"2676","臺中港","61","台中港植栽第一區","2813","1026","0160","苦楝","120.538156","24.286474","正常","無",,"3.2","7.9","無","2025-04-16 00:00:00","11.31","1.54"
"2677","臺中港","61","台中港植栽第一區","2814","1027","0160","苦楝","120.538172","24.286514","正常","無","下移100公分","2.7","7.8","無","2025-04-16 00:00:00","9.31","1.28"
"2678","臺中港","61","台中港植栽第一區","2815","1028","0160","苦楝","120.538185","24.286544","正常","無","下移30公分","2.4","4.8","無","2025-04-16 00:00:00","3.13","0.67"
"2679","臺中港","61","台中港植栽第一區","2816","1029","0160","苦楝","120.538198","24.286576","正常","無","下移110公分","3.5","13.7","無","2025-04-16 00:00:00","37.21","3.09"
"2680","臺中港","61","台中港植栽第一區","2817","1030","0160","苦楝","120.538212","24.286606","正常","無","下移100公分","3","7.9","無","2025-04-16 00:00:00","10.61","1.44"
"2681","臺中港","61","台中港植栽第一區","2818","1031","0160","苦楝","120.538227","24.286642","正常","無","下移100公分","3.5","13.7","無","2025-04-16 00:00:00","37.21","3.09"
"2682","臺中港","61","台中港植栽第一區","2819","1032","0160","苦楝","120.538241","24.286674","正常","無",,"3","8.4","無","2025-04-16 00:00:00","11.99","1.54"
"2683","臺中港","61","台中港植栽第一區","2820","1033","0160","苦楝","120.538269","24.286744","正常","無",,"4.6","14.3","無","2025-04-16 00:00:00","53.29","4.25"
"2684","臺中港","61","台中港植栽第一區","2821","1034","0160","苦楝","120.538283","24.286776","正常","無",,"4.5","9.2","無","2025-04-16 00:00:00","21.58","2.55"
"2685","臺中港","61","台中港植栽第一區","2822","1035","0160","苦楝","120.538319","24.286853","正常","無","下移60公分","3.7","10.8","無","2025-04-16 00:00:00","24.45","2.51"
"2686","臺中港","61","台中港植栽第一區","2823","1036","0160","苦楝","120.538333","24.286892","正常","無","下移100公分","4","16.4","無","2025-04-16 00:00:00","60.94","4.31"
"2687","臺中港","61","台中港植栽第一區","2824","1037","0160","苦楝","120.538349","24.28693","枯立木","無","下移100公分","3.2","12","無","2025-04-16 00:00:00","26.1","2.44"
"2688","臺中港","61","台中港植栽第一區","2825","1038","0160","苦楝","120.538364","24.286963","正常","無","下移110公分","3.2","13.7","無","2025-04-16 00:00:00","34.02","2.82"
"2689","臺中港","61","台中港植栽第一區","2826","1039","0160","苦楝","120.538376","24.28699","正常","無","下移80公分","2.7","8.1","無","2025-04-16 00:00:00","10.03","1.34"
"2690","臺中港","61","台中港植栽第一區","2827","1040","0160","苦楝","120.538397","24.287037","正常","無",,"2.9","6.1","無","2025-04-16 00:00:00","6.11","1.05"
"2691","臺中港","61","台中港植栽第一區","2828","1041","0160","苦楝","120.538483","24.287246","正常","無",,"3.2","9.8","無","2025-04-16 00:00:00","17.41","1.95"
"2692","臺中港","61","台中港植栽第一區","2829","1042","0160","苦楝","120.538501","24.287286","正常","無",,"3.4","8.1","無","2025-04-16 00:00:00","12.64","1.68"
